,ZipCode,Population,HouseholdsPerZipCode,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold,Latitude,Longitude,Elevation,State,StateFullName,City,CountyName,CBSAType,CBSAName,MSAName,PMSA_Name,Region,Division,popden,Unnamed: 20,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Unnamed: 25,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total (tCO2e/yr)
29467,93703,31168,10241,3.2,74300,26116,36.768622,-119.762086,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,6657.62976589,,7009.27273979,7009.27273979,7009.27273979,16840,,11.1951148003,7.98270459223,9.6,4.39798771088,4.42359813833,37.5994052417
29468,93704,26565,11667,2.38,117500,36839,36.799899,-119.79926,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,4692.82779044,,7433.80476865,7433.80476865,7433.80476865,18887,,13.1094383495,8.49627724596,7.14,4.78871813833,5.30854583298,38.8429795667
29469,93705,35443,13084,2.89,81200,30661,36.791884,-119.830046,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,7543.38622976,,6971.921218,6971.921218,6971.921218,17849,,12.0903070423,7.94957016969,8.67,4.56781835686,4.7993004878,38.0769960566
29470,93706,35781,10323,3.64,68800,21991,36.701335,-119.840972,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,224.922099013,,7635.9625836,7635.9625836,7635.9625836,18312,,11.8142093404,8.36525218003,10.92,4.29439687202,4.08995617425,39.4838145667
29471,93710,29327,11557,2.56,111700,33670,36.82632,-119.76029,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,4453.93607697,,7004.01943741,7004.01943741,7004.01943741,18291,,12.5661693154,7.99293551505,7.68,4.64990768623,5.04362485099,37.9326373676
29472,93711,36269,15589,2.4,177600,56927,36.820846,-119.843622,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,3240.42634001,,8343.07805605,8343.07805605,8343.07805605,23699,,16.8810032841,9.03109583259,7.2,6.08358952876,7.04813109041,46.2438197358
29473,93720,45075,17451,2.66,160400,61797,36.86156,-119.765414,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,2114.7705569,,8824.65395733,8824.65395733,8824.65395733,25116,,17.8855918399,9.10807510497,7.98,6.48513120539,7.48259192422,48.9413900745
29474,93721,6836,1860,2.31,80600,12742,36.734367,-119.782897,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,3358.03720858,,4428.35836984,4428.35836984,4428.35836984,9777,,6.56472193956,5.62738701581,6.93,3.19038897301,3.21524631897,25.5277442474
29475,93722,60879,20695,3.07,107700,43256,36.792778,-119.885526,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,969.759601757,,8334.7198747,8334.7198747,8334.7198747,23683,,16.1439161832,8.60677553357,9.21,5.43954481941,5.89869918413,45.2989357203
29476,93725,20998,5970,3.73,82300,29244,36.665838,-119.738593,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,323.814111393,,7886.37120536,7886.37120536,7886.37120536,22379,,14.600593034,8.24106687866,11.19,4.7736406145,4.71975490724,43.5250554345
29477,93726,39135,15038,2.74,84500,28992,36.790898,-119.76288,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,6152.28617917,,6858.43483304,6858.43483304,6858.43483304,16958,,11.5137526276,7.85644291791,8.22,4.40721577882,4.64706680387,36.6444781282
29478,93727,54681,18344,3.13,98200,34092,36.753574,-119.697158,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,1680.93116227,,7263.08761928,7263.08761928,7263.08761928,20009,,13.4926335173,8.00350475336,9.39,4.87711424434,5.10922084856,40.8724733636
29479,93728,16339,6283,2.78,75400,25670,36.758147,-119.815107,296,CA,California,FRESNO,FRESNO,Metro,"Fresno, CA","Fresno, CA MSA",,West,Pacific,5346.97932811,,6974.46370636,6974.46370636,6974.46370636,15715,,10.5985732085,8.08826496548,8.34,4.21570712247,4.36267419595,35.6052194924
29480,93901,35723,10451,2.61,242300,42177,36.667813,-121.65606,53,CA,California,SALINAS,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,2602.95794186,,5773.87924911,5773.87924911,5773.87924911,20005,,13.9586039734,7.3905994995,7.83,5.2059637709,5.78143377979,40.1666010236
29481,93905,58537,11892,5.03,161700,36176,36.680045,-121.61804,53,CA,California,SALINAS,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,6491.8602495,,5956.53990876,5956.53990876,5956.53990876,23218,,15.0515019461,6.80376018877,15.09,5.68980324286,5.38822558814,48.0232909659
29482,93906,53938,16311,3.38,199100,49124,36.712066,-121.639773,53,CA,California,SALINAS,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,3448.02721294,,6447.65255691,6447.65255691,6447.65255691,24375,,16.7215762006,7.62632730589,10.14,5.93365589911,6.42368680296,46.8452462085
29483,93907,22278,7458,3.06,272900,60179,36.75732,-121.66812,53,CA,California,SALINAS,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,384.95738331,,6973.85222621,6973.85222621,6973.85222621,34008,,23.1856874699,8.07312999822,9.18,6.52080418746,7.36280713682,54.3224287924
29484,93908,13020,4690,2.84,421100,85488,36.606772,-121.65801,53,CA,California,SALINAS,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,66.7561297932,,8634.37904234,8634.37904234,8634.37904234,38589,,27.086182919,9.20727181526,8.52,8.0717308685,9.54283021079,62.4280158136
29485,93920,996,666,2.08,882800,41304,36.137175,-121.656562,53,CA,California,BIG SUR,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,2.77596437379,,5106.16570727,5106.16570727,5106.16570727,23641,,16.2860372439,6.25815628718,6.24,4.97843978578,5.68095862878,39.4435919457
29486,93921,2963,2536,1.75,672300,53750,36.565395,-121.899279,53,CA,California,CARMEL BY THE SEA,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,4490.72074325,,5462.36083563,5462.36083563,5462.36083563,15063,,11.6194138999,7.30892072418,5.25,5.63688591764,6.73786936624,36.553089908
29487,93923,13108,7322,2.09,631700,67315,36.35976,-121.79628,53,CA,California,CARMEL,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,99.6035765495,,7096.22252026,7096.22252026,7096.22252026,25919,,18.7460681521,8.46025366152,6.27,6.64585133659,7.93212071662,48.0542938668
29488,93924,6677,2957,2.43,480300,71053,36.39366,-121.67502,53,CA,California,CARMEL VALLEY,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,38.4652211982,,6689.53914737,6689.53914737,6689.53914737,33493,,23.4853156911,7.86142902444,7.29,6.98197556016,8.26964919977,53.8883694754
29489,93925,1135,292,3.97,300000,48295,36.59179,-121.467104,53,CA,California,CHUALAR,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,21.7489093209,,6218.97044092,6218.97044092,6218.97044092,36895,,24.196651015,7.09709853848,11.91,6.14142946476,6.38983891782,55.735017936
29490,93926,9019,2052,4.47,163200,41538,36.516785,-121.42955,53,CA,California,GONZALES,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,110.466250374,,7097.31733685,7097.31733685,7097.31733685,30941,,20.1623545851,8.01089712151,13.41,5.84052313563,5.82425312009,53.2480279623
29491,93927,14189,3453,4.5,128000,38445,36.309096,-121.320986,53,CA,California,GREENFIELD,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,55.6304258117,,6588.94537797,6588.94537797,6588.94537797,28301,,18.4045242091,7.34595239073,13.5,5.65297174695,5.55812216888,50.4615705156
29492,93928,250,96,3.18,187500,32917,36.048963,-121.202018,53,CA,California,JOLON,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,1.68215909399,,6780.69988955,6780.69988955,6780.69988955,26625,,17.5061615989,7.61361474852,9.54,4.81251450514,5.00908616371,44.4813770162
29493,93930,14464,4007,3.77,144400,39672,36.19953,-121.135627,53,CA,California,KING CITY,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,27.006143147,,6542.15899174,6542.15899174,6542.15899174,26241,,17.3845776364,7.5559536058,11.31,5.46356323045,5.62537724331,47.3394717159
29494,93932,527,215,2.83,181300,48839,35.94738,-121.19208,53,CA,California,LOCKWOOD,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,8.21241589812,,6017.70829323,6017.70829323,6017.70829323,34191,,22.936730794,7.21729662743,8.49,5.65804456422,6.3616410081,50.6637129937
29495,93933,21750,9708,2.75,245400,42231,36.684221,-121.793348,53,CA,California,MARINA,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,1300.72420736,,5901.17843791,5901.17843791,5901.17843791,19672,,13.7166260499,7.46630323614,8.25,5.26303823951,5.79389479939,40.4898623249
29496,93940,32840,14781,2.16,402100,50274,36.5877,-121.8492,53,CA,California,MONTEREY,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,709.475260302,,5557.43989809,5557.43989809,5557.43989809,17880,,13.0972627247,7.03386607747,6.48,5.56775025514,6.45935777333,38.6382368307
29497,93950,15436,7980,2.1,417400,50263,36.618387,-121.920025,53,CA,California,PACIFIC GROVE,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,5219.88018218,,5905.42185888,5905.42185888,5905.42185888,19315,,13.994819291,7.4560607151,6.3,5.54559997108,6.45529075882,39.751770736
29498,93953,4590,2723,2.16,736000,98608,36.57916,-121.94703,53,CA,California,PEBBLE BEACH,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,605.8730882,,8316.74933803,8316.74933803,8316.74933803,26932,,20.6377199352,9.65718157811,6.48,8.65900908383,10.6414599702,56.0753705674
29499,93954,507,129,4.26,95700,31083,36.12784,-121.01965,53,CA,California,SAN LUCAS,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,7.02233349981,,6010.43459869,6010.43459869,6010.43459869,28796,,18.5380491093,6.78321658929,12.78,5.00590211556,4.89552734376,48.0026951579
29500,93955,38232,11139,3.2,238900,41386,36.60948,-121.83672,53,CA,California,SEASIDE,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,5232.65124007,,6331.0130132,6331.0130132,6331.0130132,19515,,13.4676235173,7.76543583969,9.6,5.36970882414,5.74412549103,41.9468936722
29501,93960,13001,3059,4.38,155600,43377,36.413822,-121.3175,53,CA,California,SOLEDAD,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,77.5382885781,,6961.72435321,6961.72435321,6961.72435321,29505,,19.3880261811,7.81126083963,13.14,5.91194609386,5.97666303751,52.2278961521
29502,93962,398,150,2.74,254200,58519,36.677778,-121.654444,53,CA,California,SPRECKELS,MONTEREY,Metro,"Salinas, CA","Salinas, CA MSA",,West,Pacific,3817.59932473,,8664.64473609,8664.64473609,8664.64473609,22585,,16.1606900812,9.16400783508,8.22,6.321462458,7.20564153376,47.071801908
29503,94002,25548,10795,2.34,594800,80973,37.517266,-122.294621,15,CA,California,BELMONT,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,3535.20300019,,6440.69879955,6440.69879955,6440.69879955,26414,,19.5485213688,7.98127040779,7.02,7.60001720886,9.1255950548,51.2754040402
29504,94005,3615,1837,2.2,385200,65658,37.6889,-122.4051,15,CA,California,BRISBANE,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,681.258475685,,5989.03877239,5989.03877239,5989.03877239,23635,,17.255069365,7.23246628973,6.6,6.56465018415,7.79234726719,45.4445331061
29505,94010,40328,17159,2.39,899300,82188,37.56702,-122.36568,15,CA,California,BURLINGAME,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,3055.16632808,,6860.27370534,6860.27370534,6860.27370534,24886,,18.6478078837,8.39961571017,7.17,7.69220044065,9.23282577095,51.1424498054
29506,94014,47451,13319,3.61,307100,60711,37.68948,-122.43936,15,CA,California,DALY CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,7708.22865714,,6366.3281367,6366.3281367,6366.3281367,23082,,16.3429570525,7.70889556372,10.83,6.75148800591,7.43740408686,49.070744709
29507,94015,63317,20474,3.11,347400,64534,37.6765,-122.4818,15,CA,California,DALY CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,11106.176358,,6312.73722751,6312.73722751,6312.73722751,23408,,16.8278215717,7.69759308761,9.33,6.82142264947,7.74283232708,48.4196696358
29508,94019,17923,6355,2.78,511600,82735,37.47996,-122.33088,15,CA,California,HALF MOON BAY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,399.67843759,,7796.99529165,7796.99529165,7796.99529165,32667,,23.3503231482,8.78419743592,8.34,7.87023297288,9.30093341273,57.6456869697
29509,94020,1610,675,2.36,444100,89150,37.2841,-122.2266,15,CA,California,LA HONDA,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,34.4699030965,,6208.12786787,6208.12786787,6208.12786787,37017,,26.3819146224,7.2124850907,7.08,8.15278989221,9.8374394604,58.6646290657
29510,94021,128,62,2.35,450000,43542,37.24151,-122.25584,15,CA,California,LOMA MAR,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,25.2593673278,,5690.56097162,5690.56097162,5690.56097162,18366,,13.0533963771,6.87441437178,7.05,5.22913044008,5.89022480113,38.09716599
29511,94022,18466,7228,2.6,1000001,145425,37.36656,-122.13696,87,CA,California,LOS ALTOS,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,805.402521129,,8878.99461727,8878.99461727,8878.99461727,36536,,28.3264920624,10.1032289276,7.8,11.8281573063,14.7177102513,72.7755885477
29512,94024,21479,7972,2.72,996000,128853,37.352816,-122.087848,87,CA,California,LOS ALTOS,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,3143.57160901,,9160.65505984,9160.65505984,9160.65505984,36277,,27.4692656239,10.3040010284,8.16,10.7979919935,13.2881334714,70.0193921171
29513,94025,39061,15915,2.45,764400,89572,37.436934,-122.193602,15,CA,California,MENLO PARK,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,4818.88916715,,6610.57780369,6610.57780369,6610.57780369,23944,,18.3529255845,8.00242777771,7.35,8.18699019894,9.87500043505,51.7673439962
29514,94027,6857,2376,2.86,1000001,200001,37.458429,-122.19831,15,CA,California,ATHERTON,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,1478.16680585,,10605.9153369,10605.9153369,10605.9153369,46324,,36.5024610668,11.6499686857,8.58,15.4160570063,19.454053471,91.6025402297
29515,94028,6595,2582,2.61,1000001,164479,37.380392,-122.211196,15,CA,California,PORTOLA VALLEY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,471.70448969,,9329.37541299,9329.37541299,9329.37541299,41831,,32.3564317051,10.1569004477,7.83,13.0531708752,16.3672872179,79.7637902459
29516,94030,20334,7964,2.56,553600,68067,37.599807,-122.400934,15,CA,California,MILLBRAE,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6145.74240955,,6619.08467648,6619.08467648,6619.08467648,24846,,17.9982666554,8.14366368083,7.68,6.85489615699,8.02056623485,48.6973927281
29517,94037,2332,867,2.72,451900,93859,37.540939,-122.506421,15,CA,California,MONTARA,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,3308.06887933,,7844.94835622,7844.94835622,7844.94835622,34369,,24.8687114788,8.75892056693,8.16,8.55830756931,10.2600429694,60.6059825845
29518,94038,3061,1063,2.88,511100,82777,37.5473,-122.4981,15,CA,California,MOSS BEACH,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,1298.96748847,,7337.68592076,7337.68592076,7337.68592076,32632,,23.3071573429,8.34827269461,8.64,7.90509305333,9.30924087129,57.5097639621
29519,94040,32132,13958,2.31,661000,69087,37.377965,-122.082484,87,CA,California,MOUNTAIN VIEW,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,8462.9362006,,5405.68330207,5405.68330207,5405.68330207,21545,,16.0727219915,6.79786199774,6.93,6.8345017752,8.09638369687,44.7314694613
29520,94041,13471,6462,2.18,551600,67889,37.388642,-122.075058,87,CA,California,MOUNTAIN VIEW,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,8475.01879528,,5243.34940642,5243.34940642,5243.34940642,21083,,15.7870386668,6.62070690498,6.54,6.69336965522,7.98335593265,43.6244711597
29521,94043,27821,13128,2.26,441500,68721,37.405992,-122.078515,87,CA,California,MOUNTAIN VIEW,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,2196.40404266,,5280.54834956,5280.54834956,5280.54834956,21393,,15.9824955634,6.75750040491,6.78,6.78602034845,8.06107349308,44.3670898098
29522,94044,38869,14218,2.77,368800,72288,37.6019,-122.4863,15,CA,California,PACIFICA,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,939.994180447,,7405.97728232,7405.97728232,7405.97728232,30550,,21.6254279999,8.57288787769,8.31,7.19696332838,8.39626252784,54.1015417338
29523,94060,2042,722,2.86,411500,59006,37.2086,-122.3811,15,CA,California,PESCADERO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,25.5354257952,,5577.86064489,5577.86064489,5577.86064489,30394,,21.0019840968,6.63806670138,8.58,6.32766182218,7.24415552977,49.7918681501
29524,94061,35718,13928,2.58,497700,64839,37.462851,-122.232707,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,8756.39483059,,6234.64083982,6234.64083982,6234.64083982,24970,,17.9376732513,7.66926178834,7.74,6.65511652599,7.74223233346,47.7442838991
29525,94062,25563,10264,2.52,737600,96677,37.448337,-122.268736,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,340.487731393,,7645.28468344,7645.28468344,7645.28468344,35427,,25.6889811094,8.96094788855,7.56,8.66389491541,10.4930286141,61.3668525275
29526,94063,32350,9205,3.5,336600,49279,37.4915,-122.2042,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,2925.35153954,,5302.87512696,5302.87512696,5302.87512696,21039,,14.6420705699,6.51840815103,10.5,5.99005650138,6.44385068907,44.0943859113
29527,94065,10656,4883,2.29,628400,104958,37.53244,-122.248835,15,CA,California,REDWOOD CITY,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,1557.31597994,,6459.12654714,6459.12654714,6459.12654714,28050,,21.5493626996,7.76105498729,6.87,9.11253453932,11.1977796802,56.4907319064
29528,94066,39546,14796,2.71,384500,61939,37.625013,-122.431076,15,CA,California,SAN BRUNO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,7768.81441598,,6171.05846668,6171.05846668,6171.05846668,24089,,17.2438709943,7.5936253394,8.13,6.51567912558,7.49799653564,46.9811719949
29529,94070,28079,11818,2.41,627000,89016,37.496226,-122.271659,15,CA,California,SAN CARLOS,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,4574.46883035,,7106.22420565,7106.22420565,7106.22420565,27294,,20.3934222583,8.57717055432,7.23,8.14777413365,9.82636139095,54.1747283372
29530,94074,287,128,2.63,861100,73750,37.2974,-122.3648,15,CA,California,SAN GREGORIO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,17.1587429445,,5828.31588091,5828.31588091,5828.31588091,38918,,26.8294625016,6.86196423014,7.89,7.2942577015,8.52331273843,57.3989971717
29531,94080,60592,20167,3.05,351700,61289,37.652379,-122.429897,15,CA,California,SOUTH SAN FRANCISCO,SAN MATEO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6003.45432452,,6471.64261035,6471.64261035,6471.64261035,23210,,16.5871520194,7.84815777805,9.15,6.59553392001,7.45939296484,47.6402366823
29532,94086,63997,26931,2.43,420100,71056,37.376099,-122.02194,87,CA,California,SUNNYVALE,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,8050.73711727,,4992.26036476,4992.26036476,4992.26036476,21097,,15.8533352924,6.30974608274,7.29,6.99289044196,8.27146634067,44.7174381577
29533,94087,50051,19714,2.54,581500,84856,37.350211,-122.032489,87,CA,California,SUNNYVALE,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,7537.52876402,,6622.59160955,6622.59160955,6622.59160955,25617,,19.163459491,8.03493177495,7.62,7.92041719697,9.47203861681,52.2108470797
29534,94089,16970,6957,2.54,355600,66807,37.401247,-122.007521,87,CA,California,SUNNYVALE,SANTA CLARA,Metro,"San Jose-Sunnyvale-Santa Clara, CA","San Francisco-Oakland-San Jose, CA CMSA","San Jose, CA PMSA",West,Pacific,1800.49802815,,6079.93113232,6079.93113232,6079.93113232,23895,,17.3643397392,7.5193360919,7.62,6.77055081057,7.91099842562,47.1852250673
29535,94102,28991,17339,1.69,439600,22351,37.779805,-122.417362,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,44407.9199306,,2984.46336212,2984.46336212,2984.46336212,6428,,5.04073572111,4.49757498479,5.07,3.60978475691,4.01831784507,22.2364133079
29536,94103,23016,10093,2.04,386400,31131,37.773969,-122.410448,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,17318.6102071,,3501.08218978,3501.08218978,3501.08218978,7970,,6.2541541543,5.02547854833,6.12,4.29771533375,4.79636732659,26.493715363
29537,94104,374,283,1.8,625000,14609,37.791257,-122.400811,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,4624.42040185,,2603.74633942,2603.74633942,2603.74633942,5959,,4.34997881877,4.31007830871,5.4,3.23143913728,3.36540703572,20.6569033005
29538,94105,2058,1473,1.41,387700,88976,37.788462,-122.394608,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6072.91033457,,3610.53786023,3610.53786023,3610.53786023,13042,,11.8784027263,4.73080502437,4.23,7.80208774526,9.77305948853,38.4143549845
29539,94107,17368,9816,1.82,506700,61362,37.7757,-122.3952,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,7060.07650313,,4380.27451566,4380.27451566,4380.27451566,13651,,11.0344569553,5.84741306607,5.46,6.16058816838,7.40185331014,35.9043114999
29540,94108,13716,8361,1.78,828900,31542,37.79203,-122.406849,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,52648.9532393,,3194.28022351,3194.28022351,3194.28022351,6881,,5.67225761146,4.85086876234,5.34,4.22755899008,4.81792044363,24.9086058075
29541,94109,56322,35891,1.64,663600,43444,37.793547,-122.419329,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,45973.8027196,,3567.20544874,3567.20544874,3567.20544874,8323,,7.07770425882,5.27743461631,4.92,4.94406143145,5.84124820695,28.0604485135
29542,94110,74633,26918,2.81,361700,53795,37.748423,-122.413671,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,31502.7601269,,5249.93663933,5249.93663933,5249.93663933,12697,,9.88446067785,6.9328355544,8.43,6.02220891473,6.79731483937,38.0668199863
29543,94111,3335,2727,1.45,585900,56569,37.797476,-122.399089,63,CA,California,SAN FRANCISCO,SAN FRANCISCO,Metro,"San Francisco-Oakland-Fremont, CA","San Francisco-Oakland-San Jose, CA CMSA","San Francisco, CA PMSA",West,Pacific,6600.99321691,,3448.59609857,3448.59609857,3448.59609857,9466,,8.36515660916,4.96869711667,4.35,5.71751803895,6.96730738783,30.3686791526
